,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2550,96266,Male,Loyal Customer,61,Personal Travel,Eco,546,2,3,2,2,5,2,5,5,2,2,2,2,2,5,21,8.0,neutral or dissatisfied
2551,74919,Male,Loyal Customer,41,Business travel,Business,2475,1,1,1,1,4,4,4,5,5,5,5,4,5,3,50,27.0,satisfied
2552,120703,Male,Loyal Customer,46,Personal Travel,Eco,280,3,4,3,4,5,3,4,5,3,4,3,3,4,5,0,0.0,neutral or dissatisfied
2553,32409,Male,disloyal Customer,36,Business travel,Eco,163,1,4,1,3,4,1,4,4,4,3,5,1,3,4,4,5.0,neutral or dissatisfied
2554,22458,Male,Loyal Customer,50,Personal Travel,Eco,143,4,4,4,4,4,4,4,4,4,4,3,2,4,4,88,83.0,neutral or dissatisfied
2555,99172,Female,Loyal Customer,24,Personal Travel,Eco,1076,2,5,2,3,4,2,4,4,4,2,5,3,4,4,0,0.0,neutral or dissatisfied
2556,98815,Female,Loyal Customer,39,Business travel,Business,763,5,5,5,5,5,4,4,4,4,4,4,5,4,5,37,30.0,satisfied
2557,126067,Male,Loyal Customer,31,Business travel,Business,328,3,3,3,3,4,4,4,4,5,2,5,3,4,4,0,0.0,satisfied
2558,54476,Male,Loyal Customer,30,Business travel,Business,3468,3,5,4,5,3,3,3,3,4,1,4,2,4,3,14,0.0,neutral or dissatisfied
2559,98835,Male,Loyal Customer,65,Personal Travel,Eco,444,1,5,1,3,1,4,4,4,3,5,5,4,4,4,146,143.0,neutral or dissatisfied
2560,98495,Female,Loyal Customer,40,Business travel,Business,402,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
2561,20134,Male,Loyal Customer,25,Personal Travel,Eco,416,3,3,3,4,3,3,3,3,1,1,3,1,3,3,34,16.0,neutral or dissatisfied
2562,4240,Female,Loyal Customer,41,Business travel,Business,3107,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
2563,69987,Female,Loyal Customer,52,Business travel,Business,2134,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
2564,104572,Female,Loyal Customer,43,Business travel,Business,369,2,1,2,2,5,5,5,2,2,2,2,4,2,4,0,0.0,satisfied
2565,792,Female,Loyal Customer,41,Business travel,Business,158,1,1,3,1,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
2566,125206,Female,Loyal Customer,22,Business travel,Business,251,0,0,0,3,2,2,2,2,1,1,5,3,4,2,0,3.0,satisfied
2567,120869,Female,Loyal Customer,31,Business travel,Business,2523,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,0.0,satisfied
2568,43870,Female,disloyal Customer,39,Business travel,Eco,114,3,3,3,3,4,3,5,4,3,2,4,4,5,4,6,0.0,neutral or dissatisfied
2569,123464,Male,Loyal Customer,58,Business travel,Business,2296,4,4,4,4,5,5,5,4,3,5,4,5,4,5,9,15.0,satisfied
2570,127741,Female,Loyal Customer,45,Business travel,Business,3784,2,4,4,4,5,4,4,2,2,2,2,4,2,2,0,8.0,neutral or dissatisfied
2571,117908,Female,disloyal Customer,23,Business travel,Business,365,0,4,0,3,1,0,1,1,5,2,4,3,5,1,9,0.0,satisfied
2572,27644,Female,Loyal Customer,35,Personal Travel,Eco Plus,937,2,5,2,2,2,2,2,2,5,5,4,4,5,2,1,3.0,neutral or dissatisfied
2573,35279,Female,Loyal Customer,27,Business travel,Eco,1069,2,5,3,3,2,2,2,3,4,2,2,2,3,2,137,142.0,neutral or dissatisfied
2574,31041,Male,Loyal Customer,28,Business travel,Business,641,2,2,2,2,5,5,5,5,2,3,1,2,5,5,0,0.0,satisfied
2575,79970,Female,Loyal Customer,48,Business travel,Eco,1076,4,1,1,1,4,3,4,4,4,4,4,1,4,4,5,15.0,neutral or dissatisfied
2576,81735,Female,Loyal Customer,58,Business travel,Business,2572,2,2,2,2,5,5,5,3,3,4,3,3,3,5,0,0.0,satisfied
2577,49333,Female,disloyal Customer,26,Business travel,Eco,308,2,0,2,4,4,2,4,4,3,2,4,5,3,4,4,0.0,neutral or dissatisfied
2578,66496,Male,disloyal Customer,36,Business travel,Eco,447,3,4,4,4,2,4,2,2,1,1,4,4,4,2,70,62.0,neutral or dissatisfied
2579,45361,Male,Loyal Customer,28,Personal Travel,Eco,150,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0.0,neutral or dissatisfied
2580,516,Male,Loyal Customer,57,Business travel,Business,247,5,5,5,5,4,5,5,3,3,4,3,3,3,4,0,0.0,satisfied
2581,61978,Female,Loyal Customer,63,Personal Travel,Business,2475,4,1,4,3,4,3,2,2,2,4,2,1,2,3,0,0.0,neutral or dissatisfied
2582,5431,Female,Loyal Customer,42,Business travel,Business,265,2,2,5,2,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
2583,76260,Male,Loyal Customer,60,Personal Travel,Eco Plus,1399,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0,0.0,satisfied
2584,124153,Male,disloyal Customer,25,Business travel,Business,1304,0,0,0,3,4,0,3,4,3,3,5,4,4,4,0,0.0,satisfied
2585,16233,Male,Loyal Customer,39,Business travel,Business,2777,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,18.0,satisfied
2586,32817,Male,Loyal Customer,58,Business travel,Eco,102,2,1,3,3,2,2,2,2,4,2,3,1,4,2,0,0.0,neutral or dissatisfied
2587,49759,Male,disloyal Customer,38,Business travel,Eco,109,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0,0.0,neutral or dissatisfied
2588,84234,Male,Loyal Customer,69,Personal Travel,Eco,432,1,4,1,4,3,1,5,3,2,1,4,2,4,3,1,0.0,neutral or dissatisfied
2589,46783,Male,Loyal Customer,40,Business travel,Business,3101,3,3,3,3,2,5,5,4,4,4,4,3,4,3,58,78.0,satisfied
2590,63355,Female,Loyal Customer,53,Personal Travel,Eco,337,3,5,3,5,4,2,4,1,1,3,1,3,1,5,0,0.0,neutral or dissatisfied
2591,84100,Male,Loyal Customer,70,Personal Travel,Eco Plus,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38.0,neutral or dissatisfied
2592,46727,Male,Loyal Customer,49,Personal Travel,Eco,141,2,4,2,3,4,2,4,4,2,2,3,3,3,4,60,55.0,neutral or dissatisfied
2593,30133,Male,Loyal Customer,70,Personal Travel,Eco,31,2,5,0,4,4,0,4,4,3,5,5,3,4,4,0,0.0,neutral or dissatisfied
2594,47539,Male,Loyal Customer,55,Personal Travel,Eco,558,4,4,4,3,2,4,3,2,4,3,5,4,2,2,0,0.0,neutral or dissatisfied
2595,30127,Female,Loyal Customer,48,Personal Travel,Eco,183,4,2,4,4,4,4,3,4,4,4,3,1,4,3,0,0.0,neutral or dissatisfied
2596,63484,Male,Loyal Customer,38,Personal Travel,Eco Plus,337,2,5,2,3,1,2,1,1,5,4,5,5,4,1,0,10.0,neutral or dissatisfied
2597,63054,Female,Loyal Customer,43,Personal Travel,Eco,967,4,2,4,4,3,3,3,3,3,4,3,4,3,1,0,0.0,neutral or dissatisfied
2598,124973,Male,disloyal Customer,54,Business travel,Eco,184,3,2,2,3,4,2,4,4,3,3,3,1,2,4,0,0.0,neutral or dissatisfied
2599,77103,Male,Loyal Customer,52,Business travel,Eco,1481,3,2,1,2,3,3,3,3,1,1,3,1,4,3,0,0.0,neutral or dissatisfied
2600,48181,Male,Loyal Customer,75,Business travel,Business,192,1,1,1,1,1,2,2,2,2,2,1,3,2,4,54,46.0,neutral or dissatisfied
2601,82258,Female,Loyal Customer,41,Business travel,Business,1481,4,4,4,4,2,5,5,4,4,5,4,4,4,4,4,0.0,satisfied
2602,28358,Female,disloyal Customer,25,Business travel,Eco Plus,867,1,4,2,4,1,2,1,1,2,1,3,3,3,1,0,0.0,neutral or dissatisfied
2603,55828,Male,Loyal Customer,47,Business travel,Business,1416,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
2604,128637,Female,Loyal Customer,21,Personal Travel,Eco,679,4,4,4,5,5,4,5,5,4,5,5,4,5,5,0,0.0,neutral or dissatisfied
2605,58693,Male,Loyal Customer,41,Personal Travel,Eco,299,3,4,3,5,4,3,4,4,3,2,5,3,4,4,0,0.0,neutral or dissatisfied
2606,81156,Male,disloyal Customer,26,Business travel,Business,700,3,3,3,2,5,3,5,5,4,4,5,4,4,5,0,0.0,neutral or dissatisfied
2607,75804,Male,Loyal Customer,48,Business travel,Eco Plus,813,1,4,4,4,1,1,1,1,1,3,4,2,3,1,0,0.0,neutral or dissatisfied
2608,37713,Male,Loyal Customer,51,Personal Travel,Eco,972,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0,0.0,neutral or dissatisfied
2609,120942,Female,Loyal Customer,58,Business travel,Business,3011,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
2610,114121,Male,Loyal Customer,37,Personal Travel,Business,850,2,3,2,1,4,1,3,1,1,2,1,3,1,4,3,0.0,neutral or dissatisfied
2611,56047,Male,Loyal Customer,36,Business travel,Business,2050,5,5,5,5,5,5,5,1,3,4,2,5,1,5,24,33.0,satisfied
2612,118405,Male,Loyal Customer,31,Personal Travel,Business,451,2,5,3,4,5,3,5,5,4,1,2,3,5,5,63,68.0,neutral or dissatisfied
2613,103901,Female,Loyal Customer,22,Business travel,Eco Plus,882,3,5,5,5,3,3,2,3,2,4,3,4,3,3,42,46.0,neutral or dissatisfied
2614,99430,Male,Loyal Customer,37,Personal Travel,Eco,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107.0,neutral or dissatisfied
2615,20539,Male,disloyal Customer,25,Business travel,Eco,565,4,4,4,4,2,4,4,2,2,2,3,3,3,2,34,13.0,neutral or dissatisfied
2616,92959,Male,Loyal Customer,51,Business travel,Business,1694,1,1,1,1,4,5,4,3,3,4,3,3,3,3,32,16.0,satisfied
2617,47133,Male,Loyal Customer,25,Personal Travel,Business,679,3,4,3,3,2,3,2,2,3,5,5,4,5,2,0,0.0,neutral or dissatisfied
2618,45394,Male,Loyal Customer,47,Business travel,Eco,1437,5,1,1,1,5,5,5,5,3,1,2,1,1,5,0,0.0,satisfied
2619,6915,Female,Loyal Customer,27,Personal Travel,Eco,265,4,3,4,3,5,4,5,5,1,4,1,2,3,5,0,0.0,neutral or dissatisfied
2620,119734,Male,Loyal Customer,43,Personal Travel,Eco,1303,2,4,2,2,1,2,1,1,3,4,4,3,4,1,1,11.0,neutral or dissatisfied
2621,71526,Male,Loyal Customer,56,Business travel,Business,3954,3,2,5,2,1,4,3,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
2622,94972,Male,Loyal Customer,46,Business travel,Business,2138,0,0,0,3,2,5,1,4,4,4,1,1,4,2,0,0.0,satisfied
2623,78435,Male,disloyal Customer,23,Business travel,Business,526,5,5,5,1,5,3,3,5,4,5,4,3,3,3,214,203.0,satisfied
2624,79589,Male,disloyal Customer,27,Business travel,Business,762,4,4,4,4,1,4,1,1,4,2,5,5,4,1,0,0.0,satisfied
2625,22867,Male,Loyal Customer,27,Personal Travel,Eco,147,2,4,2,3,3,2,1,3,4,3,5,3,5,3,0,0.0,neutral or dissatisfied
2626,116452,Female,Loyal Customer,66,Personal Travel,Eco,296,2,4,2,5,5,5,5,4,4,2,5,3,4,5,16,6.0,neutral or dissatisfied
2627,24280,Female,Loyal Customer,62,Personal Travel,Eco,170,2,3,2,1,3,4,2,3,3,2,3,1,3,1,0,0.0,neutral or dissatisfied
2628,99133,Female,Loyal Customer,33,Personal Travel,Eco,237,2,5,2,3,3,2,3,3,3,4,5,3,5,3,0,0.0,neutral or dissatisfied
2629,108471,Male,Loyal Customer,25,Personal Travel,Eco,1444,4,4,4,4,3,4,5,3,2,2,2,1,4,3,0,7.0,neutral or dissatisfied
2630,127265,Female,Loyal Customer,29,Business travel,Eco,1107,3,4,3,4,3,3,3,3,1,3,3,3,3,3,0,0.0,neutral or dissatisfied
2631,74998,Male,Loyal Customer,15,Personal Travel,Eco,2454,1,2,1,4,3,1,2,3,2,1,3,1,4,3,0,0.0,neutral or dissatisfied
2632,48024,Female,Loyal Customer,36,Business travel,Eco,1384,4,3,3,3,4,4,4,4,3,3,2,3,4,4,82,72.0,satisfied
2633,8807,Female,Loyal Customer,46,Business travel,Eco,552,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0,10.0,neutral or dissatisfied
2634,101969,Male,disloyal Customer,35,Business travel,Eco,804,1,0,0,1,2,0,2,2,4,2,3,1,5,2,0,1.0,neutral or dissatisfied
2635,82369,Male,Loyal Customer,60,Business travel,Business,3015,3,3,3,3,2,4,5,4,4,4,4,5,4,4,15,33.0,satisfied
2636,109196,Female,Loyal Customer,51,Business travel,Eco,616,2,1,1,1,5,4,4,2,2,2,2,4,2,1,104,94.0,neutral or dissatisfied
2637,4187,Female,Loyal Customer,58,Business travel,Business,431,4,4,4,4,4,4,4,5,5,5,5,5,5,3,26,15.0,satisfied
2638,111757,Male,Loyal Customer,33,Business travel,Business,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0.0,satisfied
2639,119421,Female,Loyal Customer,7,Personal Travel,Eco,399,2,5,3,1,3,3,3,3,5,4,5,4,5,3,0,0.0,neutral or dissatisfied
2640,19536,Male,Loyal Customer,52,Business travel,Business,2891,5,5,5,5,2,1,2,4,4,4,3,3,4,4,0,0.0,satisfied
2641,28499,Female,Loyal Customer,61,Personal Travel,Business,2715,3,4,3,4,3,4,5,4,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
2642,74168,Male,Loyal Customer,65,Personal Travel,Eco,721,4,3,4,3,1,4,1,1,2,5,4,4,4,1,0,0.0,neutral or dissatisfied
2643,49709,Female,Loyal Customer,32,Business travel,Business,262,5,5,5,5,5,5,5,5,2,2,1,1,4,5,2,0.0,satisfied
2644,45980,Male,Loyal Customer,46,Business travel,Eco,483,3,2,2,2,3,3,3,3,5,4,4,2,4,3,5,0.0,satisfied
2645,6888,Male,disloyal Customer,40,Business travel,Business,287,3,3,3,4,1,3,1,1,5,4,5,5,5,1,2,0.0,neutral or dissatisfied
2646,126488,Female,disloyal Customer,47,Business travel,Eco,349,3,0,3,1,1,3,1,1,2,2,4,5,2,1,0,0.0,neutral or dissatisfied
2647,64013,Female,Loyal Customer,49,Business travel,Business,3206,3,3,3,3,1,2,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
2648,123727,Female,Loyal Customer,49,Business travel,Business,1795,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
2649,32135,Female,Loyal Customer,30,Business travel,Eco,163,5,4,4,4,5,5,5,5,3,2,5,3,2,5,0,3.0,satisfied
2650,61233,Female,Loyal Customer,45,Business travel,Business,3031,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
2651,17473,Male,Loyal Customer,39,Business travel,Eco,341,5,2,2,2,5,5,5,5,2,1,3,2,5,5,0,0.0,satisfied
2652,86001,Female,Loyal Customer,56,Business travel,Business,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
2653,47737,Female,Loyal Customer,70,Personal Travel,Business,550,3,0,3,3,3,3,5,2,2,3,2,4,2,3,1,0.0,neutral or dissatisfied
2654,20058,Male,Loyal Customer,14,Personal Travel,Eco,738,2,4,2,1,4,2,4,4,4,3,4,5,4,4,0,0.0,neutral or dissatisfied
2655,117903,Female,Loyal Customer,33,Business travel,Business,365,2,4,4,4,3,3,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
2656,60246,Male,Loyal Customer,19,Personal Travel,Eco,1546,2,4,2,1,2,2,2,2,5,4,3,4,5,2,0,0.0,neutral or dissatisfied
2657,110721,Female,Loyal Customer,42,Business travel,Business,2119,5,4,5,5,5,5,5,4,4,4,4,5,4,3,1,1.0,satisfied
2658,9315,Female,Loyal Customer,59,Business travel,Business,419,2,5,5,5,4,3,3,2,2,2,2,1,2,2,12,4.0,neutral or dissatisfied
2659,93758,Male,Loyal Customer,47,Business travel,Business,3361,5,5,5,5,1,5,5,2,2,2,2,1,2,2,6,6.0,satisfied
2660,31202,Female,Loyal Customer,32,Business travel,Business,2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26.0,neutral or dissatisfied
2661,54171,Female,disloyal Customer,26,Business travel,Eco,1504,3,3,3,2,4,3,4,4,5,4,3,4,3,4,0,0.0,neutral or dissatisfied
2662,9090,Female,Loyal Customer,68,Personal Travel,Eco,160,2,5,2,3,5,4,4,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
2663,10884,Female,Loyal Customer,36,Business travel,Business,2700,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,0.0,neutral or dissatisfied
2664,55992,Male,Loyal Customer,24,Personal Travel,Business,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22.0,neutral or dissatisfied
2665,13487,Male,Loyal Customer,32,Business travel,Business,3660,0,0,0,3,1,1,1,1,1,2,3,1,3,1,60,49.0,satisfied
2666,103823,Male,Loyal Customer,51,Business travel,Eco,1048,3,1,1,1,3,3,3,3,3,1,3,1,3,3,1,0.0,neutral or dissatisfied
2667,114349,Male,Loyal Customer,43,Personal Travel,Eco,819,3,5,3,4,4,3,4,4,4,2,5,4,5,4,54,35.0,neutral or dissatisfied
2668,99896,Male,Loyal Customer,36,Business travel,Business,3874,0,0,0,4,1,5,5,2,2,1,1,5,2,3,5,0.0,satisfied
2669,98831,Female,Loyal Customer,16,Personal Travel,Eco,763,2,5,2,5,5,2,5,5,5,3,5,3,4,5,21,9.0,neutral or dissatisfied
2670,79478,Male,disloyal Customer,34,Business travel,Business,712,3,2,2,2,2,2,2,2,5,2,5,3,5,2,0,9.0,neutral or dissatisfied
2671,548,Female,disloyal Customer,55,Business travel,Business,134,3,3,3,5,3,3,4,3,4,5,4,5,4,3,0,0.0,neutral or dissatisfied
2672,112555,Male,Loyal Customer,52,Business travel,Business,3000,3,3,3,3,4,5,5,4,4,5,4,4,4,3,15,1.0,satisfied
2673,37339,Female,Loyal Customer,58,Business travel,Eco,1076,3,4,4,4,3,3,4,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
2674,123692,Male,Loyal Customer,55,Personal Travel,Eco,214,5,3,5,3,4,5,4,4,1,4,4,4,4,4,0,0.0,satisfied
2675,2412,Male,Loyal Customer,47,Business travel,Eco,204,3,2,2,2,3,3,3,3,2,5,1,4,2,3,0,0.0,neutral or dissatisfied
2676,15982,Female,disloyal Customer,36,Business travel,Eco,780,2,2,2,4,5,2,5,5,4,4,3,1,4,5,7,0.0,neutral or dissatisfied
2677,12595,Female,Loyal Customer,61,Business travel,Business,3451,0,3,0,3,5,3,5,5,5,5,5,3,5,4,4,2.0,satisfied
2678,42761,Male,disloyal Customer,29,Business travel,Eco,493,1,3,1,4,4,1,4,4,3,5,4,5,3,4,0,0.0,neutral or dissatisfied
2679,75759,Male,Loyal Customer,20,Personal Travel,Eco,868,1,5,1,5,2,1,2,2,1,1,4,1,5,2,0,0.0,neutral or dissatisfied
2680,24322,Male,Loyal Customer,43,Business travel,Business,3800,3,3,3,3,2,3,4,4,4,4,4,4,4,3,2,14.0,satisfied
2681,57475,Female,disloyal Customer,24,Business travel,Eco,680,0,0,0,2,2,0,2,2,3,5,5,4,4,2,1,0.0,satisfied
2682,74328,Female,Loyal Customer,58,Business travel,Business,1171,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
2683,90933,Female,Loyal Customer,36,Business travel,Business,3919,2,3,3,3,2,3,3,2,2,2,2,3,2,2,1,1.0,neutral or dissatisfied
2684,13642,Male,Loyal Customer,22,Personal Travel,Eco,835,3,4,3,3,3,3,3,3,3,3,4,5,4,3,9,0.0,neutral or dissatisfied
2685,10439,Female,Loyal Customer,42,Business travel,Business,1546,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,1.0,satisfied
2686,110869,Male,disloyal Customer,25,Business travel,Business,545,4,0,4,3,1,4,1,1,3,4,5,5,5,1,73,74.0,neutral or dissatisfied
2687,12113,Male,disloyal Customer,18,Business travel,Eco,1034,4,4,4,2,2,4,4,2,2,2,3,4,2,2,1,0.0,neutral or dissatisfied
2688,31201,Female,Loyal Customer,44,Business travel,Business,628,3,1,3,3,3,3,3,2,3,2,3,3,4,3,124,147.0,neutral or dissatisfied
2689,78622,Female,Loyal Customer,22,Business travel,Business,1426,2,5,5,5,2,2,2,2,3,3,2,2,2,2,203,179.0,neutral or dissatisfied
2690,56380,Male,Loyal Customer,41,Business travel,Business,1624,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
2691,117782,Male,Loyal Customer,53,Personal Travel,Eco,1912,2,4,2,4,4,2,4,4,3,5,4,4,4,4,9,0.0,neutral or dissatisfied
2692,13141,Female,Loyal Customer,39,Personal Travel,Eco,562,3,5,3,2,2,3,2,2,4,5,5,3,4,2,0,0.0,neutral or dissatisfied
2693,76252,Male,Loyal Customer,13,Personal Travel,Eco,1399,1,5,1,2,1,1,1,1,3,4,3,4,4,1,0,0.0,neutral or dissatisfied
2694,86895,Female,disloyal Customer,22,Business travel,Eco,341,4,0,4,2,2,4,2,2,3,5,5,3,5,2,0,0.0,satisfied
2695,58803,Female,disloyal Customer,29,Personal Travel,Eco,1005,4,5,4,3,4,4,4,4,5,3,4,3,4,4,2,0.0,neutral or dissatisfied
2696,49412,Male,Loyal Customer,53,Business travel,Eco,109,4,2,2,2,4,4,4,4,1,2,3,5,3,4,5,8.0,satisfied
2697,26665,Female,disloyal Customer,34,Business travel,Eco,404,3,3,3,5,3,3,5,3,2,5,1,1,1,3,0,0.0,neutral or dissatisfied
2698,1268,Female,Loyal Customer,60,Personal Travel,Eco,396,3,3,2,4,1,3,3,5,5,2,5,2,5,1,0,0.0,neutral or dissatisfied
2699,109889,Female,Loyal Customer,23,Business travel,Business,3982,2,5,5,5,2,2,2,2,4,1,3,4,4,2,0,0.0,neutral or dissatisfied
2700,69078,Female,Loyal Customer,23,Business travel,Eco,1389,5,1,1,1,5,5,3,5,1,5,1,1,5,5,0,0.0,satisfied
2701,61072,Female,Loyal Customer,50,Business travel,Eco,1709,4,3,3,3,4,3,2,4,4,4,4,4,4,2,3,15.0,neutral or dissatisfied
2702,24119,Female,Loyal Customer,62,Personal Travel,Eco,510,4,5,4,2,3,5,5,3,3,4,3,4,3,5,55,46.0,satisfied
2703,56374,Female,Loyal Customer,26,Personal Travel,Eco,200,3,5,3,1,3,3,2,3,2,4,3,1,3,3,0,0.0,neutral or dissatisfied
2704,102254,Female,Loyal Customer,48,Business travel,Business,1951,3,3,3,3,2,4,5,5,5,5,4,4,5,5,28,25.0,satisfied
2705,54879,Male,Loyal Customer,27,Personal Travel,Eco,862,2,4,3,3,5,3,5,5,4,5,4,3,5,5,22,12.0,neutral or dissatisfied
2706,85648,Female,Loyal Customer,26,Personal Travel,Eco Plus,153,4,5,4,4,3,4,3,3,4,3,4,4,4,3,0,0.0,satisfied
2707,62970,Male,Loyal Customer,50,Business travel,Eco,862,4,5,5,5,4,4,4,4,1,2,4,2,4,4,0,11.0,neutral or dissatisfied
2708,121098,Male,Loyal Customer,44,Personal Travel,Eco,1558,3,5,3,5,4,3,4,4,4,3,5,4,4,4,3,8.0,neutral or dissatisfied
2709,39533,Male,Loyal Customer,38,Business travel,Business,945,4,4,4,4,4,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
2710,127897,Female,disloyal Customer,39,Business travel,Business,1671,3,4,4,1,3,4,1,3,3,2,5,5,5,3,10,16.0,neutral or dissatisfied
2711,118508,Female,disloyal Customer,25,Business travel,Business,304,2,4,2,3,3,2,3,3,3,5,5,5,5,3,20,12.0,neutral or dissatisfied
2712,35554,Female,Loyal Customer,45,Personal Travel,Eco,989,1,1,1,4,5,3,4,4,4,1,4,3,4,4,0,0.0,neutral or dissatisfied
2713,96950,Female,disloyal Customer,25,Business travel,Business,883,3,4,3,3,4,3,4,4,5,5,4,4,5,4,46,34.0,neutral or dissatisfied
2714,128766,Male,Loyal Customer,49,Business travel,Eco,150,5,4,4,4,5,5,5,2,4,2,2,5,4,5,109,135.0,satisfied
2715,16439,Female,Loyal Customer,30,Business travel,Business,1981,4,4,4,4,4,4,4,4,2,4,5,4,3,4,0,0.0,satisfied
2716,76964,Female,Loyal Customer,37,Personal Travel,Eco,1990,4,5,4,4,1,4,4,1,2,1,1,2,1,1,0,0.0,neutral or dissatisfied
2717,23770,Female,Loyal Customer,69,Personal Travel,Business,374,3,1,3,3,5,3,2,3,3,3,3,3,3,4,0,8.0,neutral or dissatisfied
2718,79405,Male,Loyal Customer,47,Business travel,Business,509,3,3,3,3,4,3,3,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
2719,71490,Female,Loyal Customer,29,Business travel,Business,3449,5,2,2,2,5,4,5,5,4,4,4,3,3,5,6,19.0,neutral or dissatisfied
2720,24342,Female,disloyal Customer,20,Business travel,Eco,634,4,3,4,2,3,4,1,3,4,4,2,4,2,3,0,0.0,neutral or dissatisfied
2721,103382,Female,Loyal Customer,44,Business travel,Business,237,5,5,5,5,3,4,4,4,4,4,4,5,4,3,14,6.0,satisfied
2722,44834,Female,Loyal Customer,70,Personal Travel,Eco,462,5,5,5,3,1,4,2,5,5,5,5,4,5,2,0,0.0,satisfied
2723,52244,Male,disloyal Customer,21,Business travel,Eco,451,3,3,4,2,4,4,4,4,3,4,4,4,1,4,12,13.0,neutral or dissatisfied
2724,90539,Female,Loyal Customer,33,Business travel,Business,2830,3,3,3,3,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
2725,7420,Male,Loyal Customer,54,Business travel,Business,552,1,4,3,3,2,4,4,1,1,1,1,2,1,4,7,0.0,neutral or dissatisfied
2726,34646,Female,Loyal Customer,65,Personal Travel,Eco,427,1,0,1,5,3,5,4,4,4,1,1,4,4,4,46,56.0,neutral or dissatisfied
2727,44514,Male,disloyal Customer,26,Business travel,Eco,157,1,3,1,1,4,1,4,4,5,3,4,2,5,4,2,0.0,neutral or dissatisfied
2728,100681,Female,Loyal Customer,24,Business travel,Business,2782,3,3,3,3,3,3,3,3,1,4,4,3,3,3,0,0.0,neutral or dissatisfied
2729,43734,Male,disloyal Customer,40,Business travel,Eco,294,4,0,4,1,5,4,5,5,4,4,1,2,2,5,0,6.0,satisfied
2730,89289,Male,Loyal Customer,30,Business travel,Business,453,5,5,5,5,5,5,5,5,3,3,5,5,5,5,25,34.0,satisfied
2731,30286,Female,Loyal Customer,33,Business travel,Business,1476,2,2,2,2,2,4,1,5,5,5,5,2,5,3,0,3.0,satisfied
2732,117572,Female,Loyal Customer,30,Business travel,Business,1020,3,3,3,3,3,3,3,3,1,1,2,1,3,3,1,0.0,neutral or dissatisfied
2733,89766,Female,Loyal Customer,9,Personal Travel,Eco,950,4,1,4,4,2,4,2,2,2,1,2,1,3,2,0,2.0,satisfied
2734,74019,Male,Loyal Customer,53,Business travel,Business,1471,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
2735,47198,Male,Loyal Customer,39,Business travel,Eco,279,2,5,1,5,2,2,2,2,2,2,4,1,3,2,16,30.0,neutral or dissatisfied
2736,48932,Female,Loyal Customer,29,Business travel,Business,2781,3,4,3,3,5,5,5,5,3,1,3,5,3,5,0,10.0,satisfied
2737,122000,Male,disloyal Customer,27,Business travel,Business,130,4,4,4,2,5,4,5,5,3,3,5,3,5,5,0,3.0,satisfied
